country,protocol,port,packet_size,duration_sec,vpn_connection,firewall_action,cloudflare_flag,endpoint_detected,user_id,service_target,year,month,day,hour,threat_type
5,3,25,-0.22991246074150473,0.78,0,alert,0,0,97,Web institucional,2020,9,16,0,6
3,4,3389,0.21421056287431317,1.33,0,allow,0,1,688,Formulario de denuncias,2021,7,9,0,3
4,4,8080,0.46731293117149975,0.16,0,allow,0,0,693,Web institucional,2023,4,5,0,3
6,4,53,0.1163124770235146,2.95,0,allow,0,1,685,Formulario de denuncias,2024,4,22,0,1
2,4,110,0.6559458282986482,0.44,0,allow,0,0,623,Web institucional,2022,11,27,0,2
4,0,25,0.5747620497882299,2.96,0,allow,0,1,289,Web institucional,2021,3,4,0,3
6,4,22,-0.2967696901030257,1.31,0,allow,1,1,444,Web institucional,2019,7,30,0,4
2,4,22,0.46731293117149975,4.46,0,deny,1,1,328,Web institucional,2024,7,4,0,5
4,4,25,0.0900471369172028,2.14,0,allow,0,0,534,Web institucional,2023,3,27,0,3
4,4,110,-1.459607929355194,0.65,0,allow,0,0,690,Web institucional,2024,8,23,0,0
0,1,25,1.5967225557429077,0.82,0,alert,0,0,42,Web institucional,2021,3,15,0,5
0,4,3389,-0.2872186573370941,0.35,1,allow,0,1,118,Portal de constancias,2023,10,1,0,2
3,1,110,1.0905178191485345,0.97,0,allow,1,0,641,Web institucional,2024,12,6,0,0
2,4,8080,1.0714157536166713,1.99,1,deny,0,0,219,Web institucional,2023,11,29,0,2
5,4,21,-0.2036471206351929,0.22,0,alert,0,1,379,Web institucional,2024,1,6,0,2
5,4,53,0.9185992293617663,1.56,0,allow,0,1,673,Portal de constancias,2023,12,13,0,1
2,2,22,1.1908036631908159,0.51,1,allow,0,1,416,Formulario de denuncias,2019,1,9,0,7
2,2,21,-0.8865459633993,1.16,0,allow,0,0,502,Formulario de denuncias,2022,8,20,0,3
0,2,8080,0.6129661808519561,2.59,0,deny,0,1,187,Web institucional,2019,12,18,0,5
3,0,3306,-0.2108103952096416,5.73,0,allow,0,0,374,Sistema de óptica,2023,11,14,0,7
2,1,443,1.7161104653170522,4.62,0,allow,0,0,206,Sistema de óptica,2021,1,19,0,1
2,0,22,0.46731293117149975,0.97,0,alert,0,0,227,Sistema de óptica,2023,7,10,0,0
2,0,53,1.1120076428718806,5.97,0,allow,0,0,443,Web institucional,2022,4,23,0,6
1,3,53,0.8851706146810058,0.48,0,deny,0,1,491,Sistema de óptica,2021,6,29,0,7
2,4,443,-0.0030754325506299907,0.88,0,allow,0,0,17,Web institucional,2021,8,5,0,2
2,3,8080,-0.08187145286956543,4.81,0,allow,0,0,490,Web institucional,2020,8,26,0,0
2,3,53,-0.9844440492500985,0.26,0,deny,0,0,624,Portal de constancias,2022,6,2,0,1
2,3,3306,-0.31348399744340594,0.18,0,allow,0,0,557,Formulario de denuncias,2020,9,12,0,7
6,0,80,1.5561306664876984,6.49,0,allow,0,0,501,Portal de constancias,2020,6,30,0,4
3,1,443,0.7037009921283061,2.2,0,allow,1,0,158,Formulario de denuncias,2022,4,2,0,2
6,2,8080,-1.3115669214832548,0.7,1,allow,0,0,670,Portal de constancias,2019,11,19,0,5
6,1,25,-1.4667712039296428,0.58,0,alert,0,0,528,Web institucional,2020,8,27,0,6
0,2,3306,1.5943347975514248,0.26,0,deny,0,0,94,Sistema de óptica,2024,9,25,0,4
6,3,22,-0.9247500944630263,1.25,1,deny,0,0,216,Formulario de denuncias,2021,2,27,0,5
4,0,110,1.4295794823391053,3.27,0,deny,0,1,85,Portal de constancias,2023,2,15,0,3
1,1,110,1.1311097084037436,0.11,0,deny,0,0,229,Sistema de óptica,2021,12,14,0,5
5,0,53,-0.2394634935074363,3.35,0,deny,0,1,561,Portal de constancias,2020,5,29,0,7
2,3,3389,-1.4428936220148139,2.89,0,alert,0,0,145,Web institucional,2024,8,26,0,7
4,3,443,-1.2614239994621141,1.56,0,deny,0,0,307,Portal de constancias,2022,3,23,0,5
2,1,25,-0.8340152831866764,0.05,1,allow,0,0,572,Web institucional,2021,12,26,0,0
4,3,3306,-1.4476691383977796,2.56,1,allow,0,0,33,Web institucional,2023,6,12,0,4
2,0,80,0.505517062235226,1.29,0,allow,1,0,10,Web institucional,2020,10,20,0,7
5,0,443,0.9400890530851124,1.96,0,deny,0,0,423,Portal de constancias,2022,8,20,0,7
2,2,3306,-0.9056480289311631,1.18,0,allow,0,0,620,Sistema de óptica,2023,8,7,0,1
2,0,25,0.09243489510868569,3.17,0,allow,1,1,347,Sistema de óptica,2021,12,5,0,5
2,3,110,1.7304370144659496,3.36,0,allow,0,0,131,Web institucional,2022,10,21,0,6
4,1,21,-0.22274918616705605,1.03,0,deny,0,0,650,Sistema de óptica,2019,6,11,0,0
0,0,25,-0.179769538720364,4.04,0,deny,0,0,619,Formulario de denuncias,2020,12,30,0,1
6,2,25,0.9806809423403214,4.05,0,deny,0,0,10,Sistema de óptica,2024,10,2,0,1
4,0,21,-1.440505863823331,0.24,0,allow,0,1,443,Portal de constancias,2021,8,8,0,0
6,2,3389,-0.3469126121241664,3.29,0,deny,1,0,110,Portal de constancias,2020,11,7,0,4
2,0,21,-1.177852462760213,4.93,0,deny,0,0,331,Sistema de óptica,2021,11,23,0,4
2,4,21,0.2357003865976592,1.12,0,deny,1,0,139,Formulario de denuncias,2024,6,1,0,7
4,1,80,-0.34452485393268356,0.15,0,allow,0,0,530,Formulario de denuncias,2021,2,16,0,5
4,4,3389,1.343620187445721,1.15,1,deny,0,1,631,Formulario de denuncias,2020,12,21,0,1
3,2,53,1.477334646168763,0.3,0,allow,0,0,651,Sistema de óptica,2021,7,11,0,3
3,0,25,0.3646393289377354,2.02,0,deny,0,1,66,Formulario de denuncias,2020,11,1,0,7
0,3,443,-1.285301581376943,0.7,0,allow,0,1,530,Portal de constancias,2023,7,17,0,7
1,1,22,0.07333282957682255,1.47,0,allow,0,1,148,Portal de constancias,2020,3,19,0,3
2,4,22,0.5747620497882299,5.62,0,allow,0,1,308,Sistema de óptica,2024,10,30,0,4
2,2,25,-0.11291230935884303,0.23,0,deny,1,0,672,Sistema de óptica,2022,3,9,0,5
5,4,80,0.8708440655321085,0.21,0,allow,0,0,179,Formulario de denuncias,2019,11,6,0,7
1,1,3306,0.5556599842563668,0.34,1,allow,0,0,551,Portal de constancias,2019,1,29,0,4
1,0,443,1.3985386258498276,1.78,0,allow,0,1,114,Web institucional,2024,10,27,0,4
4,2,8080,-1.2542607248876654,1.34,0,allow,0,0,197,Web institucional,2021,6,22,0,3
6,4,25,0.3550882961718038,4.0,0,allow,0,1,699,Portal de constancias,2020,9,12,0,6
4,2,3306,-0.7170151318040147,1.52,0,deny,0,0,146,Formulario de denuncias,2024,11,10,0,6
6,1,3389,-1.48109775307854,2.16,1,alert,0,0,394,Sistema de óptica,2021,2,5,0,5
2,3,8080,0.7944358034046559,0.14,0,allow,0,0,625,Sistema de óptica,2023,5,22,0,1
1,3,25,-1.3235057124406693,3.56,1,alert,1,1,665,Formulario de denuncias,2024,8,15,0,3
3,0,80,0.3670270871292183,3.6,0,alert,1,0,366,Formulario de denuncias,2023,5,5,0,4
4,3,3389,1.238558827020474,0.99,0,allow,0,0,194,Web institucional,2019,1,10,0,1
2,2,53,-0.7265661645699463,0.02,1,allow,0,0,168,Formulario de denuncias,2023,9,27,0,0
4,1,443,0.4410475910651879,4.97,0,deny,0,0,159,Formulario de denuncias,2019,5,3,0,0
5,0,443,-1.218444352015422,0.15,0,allow,0,0,260,Portal de constancias,2020,11,9,0,0
4,1,21,1.0594769626592568,0.66,0,allow,0,0,557,Sistema de óptica,2022,4,7,0,3
3,0,21,1.4415182732965197,0.91,0,allow,0,0,371,Portal de constancias,2022,11,28,0,6
2,1,21,1.6158246212747707,1.55,0,allow,0,0,396,Formulario de denuncias,2020,11,12,0,2
4,4,80,-0.8196887340377791,0.55,1,deny,0,1,430,Portal de constancias,2021,10,10,0,5
2,3,110,-1.6458530682908596,0.02,1,allow,0,1,400,Web institucional,2022,9,11,0,1
2,4,21,-0.6835865171232542,4.46,0,deny,0,1,354,Web institucional,2021,1,5,0,0
2,0,22,0.9496400858510439,3.37,0,allow,0,0,521,Portal de constancias,2024,5,4,0,6
0,4,3306,-0.08664696925253121,2.28,1,deny,0,1,289,Sistema de óptica,2023,4,7,0,1
1,1,80,1.0976810937229833,0.18,1,deny,1,0,96,Portal de constancias,2022,11,8,0,7
2,4,110,-0.7910356357399844,1.0,1,allow,1,0,600,Portal de constancias,2023,7,23,0,2
1,4,3306,-1.5670570479719241,0.91,1,allow,0,0,316,Portal de constancias,2019,2,9,0,5
4,0,21,1.7041716743596378,0.08,0,deny,0,0,320,Web institucional,2023,11,24,0,2
3,0,110,0.7657827051068612,0.54,1,allow,0,1,328,Formulario de denuncias,2024,3,24,0,5
4,1,8080,0.527006885958572,1.21,0,alert,0,1,410,Portal de constancias,2024,8,19,0,4
0,4,80,0.2309248702146934,0.4,0,alert,0,0,27,Portal de constancias,2020,10,27,0,4
6,1,25,0.3240474396825262,1.08,0,allow,0,0,127,Web institucional,2023,3,23,0,2
5,3,110,0.34076174702290646,1.75,0,allow,0,1,241,Portal de constancias,2022,12,21,0,2
2,3,22,0.08049610415127123,3.35,0,allow,0,0,545,Web institucional,2024,8,24,0,6
6,1,21,1.410477416807242,6.08,1,deny,0,1,93,Portal de constancias,2023,4,11,0,2
2,1,21,1.0952933355315002,0.3,0,deny,0,0,44,Web institucional,2024,2,16,0,4
2,0,443,-1.6028734208441675,3.22,0,deny,0,1,353,Formulario de denuncias,2019,4,9,0,4
6,1,25,-0.06515714552918518,0.96,0,allow,0,0,358,Sistema de óptica,2022,9,28,0,2
1,4,3389,-0.5809129148894898,0.34,0,allow,0,1,554,Sistema de óptica,2023,1,17,0,3
1,4,22,-0.6931375498891857,0.16,0,deny,0,0,54,Sistema de óptica,2021,7,30,0,5
2,2,443,0.438659832873705,1.47,0,deny,0,1,383,Formulario de denuncias,2021,10,5,0,6
0,1,80,1.6038858303173562,1.46,0,deny,0,0,430,Portal de constancias,2022,10,29,0,3
1,0,53,-1.1229340243561063,2.34,0,allow,0,0,247,Portal de constancias,2024,3,18,0,1
4,2,3306,-1.1683014299942813,1.45,0,deny,1,0,2,Sistema de óptica,2024,5,3,0,5
0,1,22,1.6134368630832878,1.56,0,allow,0,0,56,Web institucional,2020,3,1,0,5
2,1,8080,1.5298653263813866,0.24,0,allow,0,1,477,Portal de constancias,2023,6,24,0,6
2,2,443,-0.48301482903869125,3.17,0,deny,0,0,121,Portal de constancias,2019,12,10,0,5
5,1,443,1.7232737398915008,4.76,0,allow,0,0,329,Sistema de óptica,2023,6,13,0,0
2,0,21,-1.149199364462418,1.96,0,deny,0,0,210,Formulario de denuncias,2022,4,5,0,6
2,2,443,-0.8817704470163342,2.95,1,alert,0,0,262,Portal de constancias,2023,7,17,0,2
2,2,3389,0.7657827051068612,0.41,0,deny,0,0,151,Portal de constancias,2021,8,21,0,1
4,3,3389,0.6081906644689904,0.6,0,allow,0,1,592,Sistema de óptica,2020,10,25,0,4
2,1,3306,1.0212728315955306,2.34,0,allow,0,0,387,Formulario de denuncias,2021,10,22,0,3
6,3,80,-0.12485110031625749,3.46,1,allow,0,1,583,Sistema de óptica,2019,6,7,0,0
2,4,22,0.07810834595978834,3.72,0,allow,1,0,382,Formulario de denuncias,2020,12,25,0,1
1,4,25,-0.2370757353159534,1.43,1,deny,0,0,629,Sistema de óptica,2021,7,7,0,0
5,0,3306,-1.6267510027589964,2.18,0,alert,0,0,314,Sistema de óptica,2021,11,1,0,4
0,1,53,0.8947216474469374,0.48,0,alert,0,0,485,Sistema de óptica,2024,10,6,0,5
6,4,80,-0.7337294391443949,1.05,0,allow,0,1,666,Web institucional,2019,2,28,0,4
2,0,22,0.10437368606610015,1.2,0,allow,0,0,87,Portal de constancias,2021,7,31,0,4
2,1,443,1.0403748971273938,0.89,0,allow,0,0,594,Web institucional,2024,10,9,0,0
4,1,443,-1.2805260649939771,0.09,0,deny,0,0,600,Portal de constancias,2019,7,4,0,6
3,4,110,-0.8244642504207448,0.06,0,allow,0,0,645,Web institucional,2021,4,9,0,0
6,0,80,-0.9223623362715434,0.19,0,alert,0,1,578,Portal de constancias,2022,9,19,0,6
2,2,8080,0.46253741478853394,0.68,0,alert,0,0,325,Portal de constancias,2022,1,9,0,2
4,4,443,0.6631091028730969,1.14,0,allow,0,1,181,Sistema de óptica,2022,1,23,0,0
3,2,3389,-0.9772807746756499,0.5,0,deny,0,0,560,Sistema de óptica,2023,11,20,0,2
6,2,110,0.07572058776830544,2.04,0,deny,1,0,109,Web institucional,2019,9,23,0,1
5,2,21,1.546579633721767,5.53,0,deny,0,0,276,Web institucional,2019,10,17,0,7
4,1,25,-1.082342135100897,4.24,0,alert,0,0,189,Sistema de óptica,2023,3,8,0,7
3,3,80,-0.13201437489070617,1.98,0,allow,0,0,112,Portal de constancias,2022,4,14,0,6
3,4,22,-1.4428936220148139,3.89,0,allow,0,0,478,Formulario de denuncias,2024,5,12,0,3
5,2,25,1.1000688519144661,2.91,1,alert,0,1,4,Web institucional,2022,2,11,0,3
0,1,8080,-0.7814846029740528,0.12,0,allow,1,0,232,Portal de constancias,2019,2,22,0,7
4,4,8080,-0.3230350302093375,2.17,0,deny,0,0,321,Web institucional,2022,11,13,0,2
2,4,21,1.233783310637508,1.61,0,alert,0,0,501,Sistema de óptica,2022,9,7,0,6
6,0,110,1.1502117739356068,0.2,0,deny,1,0,577,Formulario de denuncias,2020,12,22,0,5
2,2,3389,1.6349266868066339,0.5,0,alert,0,0,414,Portal de constancias,2022,6,29,0,4
0,0,53,0.48641499670336286,4.99,1,allow,0,0,414,Sistema de óptica,2024,3,20,0,2
3,4,8080,-1.727036846801278,1.84,1,deny,0,0,183,Portal de constancias,2020,4,1,0,5
6,4,80,0.12825126798092906,3.3,0,allow,0,0,13,Sistema de óptica,2024,12,25,0,1
4,3,3306,-1.3879751836107073,1.05,0,allow,0,0,264,Web institucional,2020,12,17,0,5
2,2,25,1.147824015744124,4.37,0,deny,0,0,631,Portal de constancias,2022,6,12,0,6
6,3,53,1.233783310637508,0.17,1,allow,0,0,695,Portal de constancias,2019,6,1,0,3
2,4,8080,-0.034116289039907585,0.57,1,allow,0,0,396,Web institucional,2023,11,27,0,5
3,3,8080,1.0738035118081544,1.06,0,allow,0,0,360,Web institucional,2020,4,25,0,3
2,1,80,-0.8316275249951935,1.38,0,allow,0,0,198,Sistema de óptica,2022,9,16,0,5
2,2,110,-1.1157707497816576,4.53,1,deny,0,0,133,Portal de constancias,2019,10,31,0,5
2,2,25,-1.4715467203126085,3.74,0,deny,0,0,244,Portal de constancias,2019,6,9,0,0
2,4,8080,0.22614935383172763,1.74,0,allow,0,1,599,Sistema de óptica,2021,6,16,0,2
0,2,110,1.102456610105949,2.46,0,deny,0,0,404,Portal de constancias,2020,11,6,0,1
6,1,110,1.0690279954251884,0.85,0,deny,0,0,218,Sistema de óptica,2019,3,5,0,2
2,3,443,1.5155387772324893,1.99,0,allow,0,1,220,Web institucional,2021,1,2,0,0
3,1,25,-1.1157707497816576,0.73,0,allow,0,1,425,Portal de constancias,2021,5,24,0,7
6,3,22,1.5394163591473182,4.1,0,allow,0,0,32,Sistema de óptica,2022,12,15,0,5
4,3,53,1.4582325806368999,1.29,0,deny,0,0,230,Formulario de denuncias,2020,2,2,0,1
2,0,25,0.001700083832335793,2.53,0,deny,0,0,284,Web institucional,2023,11,8,0,7
6,0,25,0.37657811989514983,2.87,0,allow,0,1,61,Web institucional,2024,11,7,0,0
2,3,22,-0.36362691946454667,1.95,0,allow,0,1,195,Formulario de denuncias,2024,11,4,0,2
5,3,21,-1.5455672242485783,0.92,1,allow,0,0,368,Sistema de óptica,2022,6,21,0,2
2,0,80,1.2266200360630595,0.64,0,alert,0,0,525,Web institucional,2023,12,4,0,7
0,4,25,0.5150680950011576,3.61,0,allow,0,0,611,Formulario de denuncias,2024,11,13,0,2
2,3,22,0.9209869875532491,0.17,0,allow,0,0,230,Formulario de denuncias,2021,12,31,0,6
0,2,80,1.0212728315955306,1.45,0,allow,0,1,302,Sistema de óptica,2023,5,6,0,1
2,2,110,-1.6052611790356506,0.38,0,allow,0,0,296,Sistema de óptica,2019,7,28,0,3
4,0,25,-0.908035787122646,2.05,1,deny,0,0,401,Portal de constancias,2023,11,28,0,6
3,1,22,0.2094350464913474,0.07,0,allow,0,0,670,Formulario de denuncias,2023,1,9,0,1
2,3,25,-1.4094650073340533,0.21,1,deny,0,1,370,Sistema de óptica,2024,12,15,0,4
2,1,25,-0.46868827988979395,7.45,0,deny,0,1,6,Sistema de óptica,2019,1,21,0,7
2,0,3389,0.8517420000002454,2.52,0,allow,0,0,653,Formulario de denuncias,2019,4,26,0,1
3,1,3306,-1.4309548310573994,0.34,1,allow,1,0,143,Formulario de denuncias,2022,1,3,0,0
2,2,22,-0.9820562910586157,0.51,0,allow,0,0,367,Formulario de denuncias,2021,4,10,0,5
2,0,22,0.6058029062775074,3.0,0,alert,0,0,354,Portal de constancias,2024,1,12,0,3
1,1,110,-0.7862601193570186,1.36,0,allow,0,1,122,Sistema de óptica,2019,12,23,0,3
3,3,3306,-0.6955253080806687,2.46,0,allow,0,0,183,Sistema de óptica,2022,3,3,0,4
2,4,3389,0.004087842023818685,0.65,0,deny,0,0,88,Sistema de óptica,2020,8,24,0,0
2,0,8080,-0.022177498082493127,0.33,0,allow,0,0,52,Web institucional,2024,8,21,0,0
3,0,25,0.7084765085112719,0.09,1,allow,0,0,90,Formulario de denuncias,2023,12,10,0,0
6,4,110,-1.5240774005252322,0.49,0,alert,0,0,318,Portal de constancias,2021,7,24,0,2
1,4,53,0.8994971638299032,1.46,0,allow,0,1,142,Web institucional,2023,3,24,0,2
0,4,110,-1.2160565938239392,4.89,0,allow,0,0,127,Sistema de óptica,2021,6,2,0,5
1,1,25,-0.7599947792507067,0.44,0,allow,1,0,280,Formulario de denuncias,2022,4,23,0,5
4,0,22,-1.0441380040371708,1.46,1,allow,0,0,459,Sistema de óptica,2022,9,1,0,7
0,0,25,-1.1874034955261443,0.37,0,allow,0,1,548,Portal de constancias,2021,9,8,0,4
4,0,3306,0.42672104191629057,0.83,0,allow,1,0,393,Portal de constancias,2019,10,19,0,6
1,4,53,-1.4023017327596046,0.8,1,allow,0,0,537,Sistema de óptica,2019,5,12,0,6
2,2,25,-0.5140556855279689,0.06,0,deny,0,0,473,Sistema de óptica,2020,10,17,0,3
2,2,110,0.21898607925727895,0.41,0,allow,0,1,650,Web institucional,2023,2,5,0,3
2,0,53,1.279150716275683,2.4,0,allow,0,0,88,Sistema de óptica,2019,4,28,0,6
3,0,80,-0.9486276763778552,1.52,0,allow,0,0,369,Web institucional,2022,11,11,0,3
2,2,8080,-0.32064727201785465,0.55,0,deny,0,0,211,Formulario de denuncias,2020,1,13,0,3
1,2,443,0.42194552553332476,7.03,0,allow,0,1,393,Portal de constancias,2019,11,21,0,2
0,4,8080,-0.3063207228689573,0.91,0,allow,0,1,454,Formulario de denuncias,2022,9,11,0,2
4,4,110,-0.22274918616705605,1.1,0,allow,0,0,120,Sistema de óptica,2021,3,11,0,0
6,1,80,-0.9510154345693381,1.74,0,deny,0,0,373,Sistema de óptica,2019,7,24,0,1
1,2,443,0.2977820995762144,2.93,1,allow,0,0,75,Portal de constancias,2019,6,8,0,7
3,2,22,-0.45674948893237943,0.02,0,allow,0,0,369,Sistema de óptica,2022,10,4,0,5
2,3,21,-1.5670570479719241,1.48,0,allow,0,0,636,Sistema de óptica,2021,10,16,0,6
2,1,22,1.6086613467003221,1.7,0,deny,0,0,277,Formulario de denuncias,2020,5,6,0,0
3,3,8080,0.4935782712778115,1.07,1,deny,1,1,625,Portal de constancias,2020,9,11,0,6
2,3,443,1.0427626553188767,4.09,1,allow,0,0,265,Sistema de óptica,2019,10,26,0,1
3,0,443,-0.8077499430803646,0.03,0,allow,0,0,521,Sistema de óptica,2024,6,26,0,4
6,0,3389,1.4821101625517288,0.05,1,allow,0,1,53,Web institucional,2019,6,29,0,6
2,2,3306,1.3722732857435158,1.42,0,allow,0,0,415,Portal de constancias,2024,4,23,0,7
4,2,25,-1.722261330418312,0.03,1,allow,0,0,453,Sistema de óptica,2024,8,31,0,2
5,4,443,-0.21797366978409027,3.03,0,allow,0,1,684,Web institucional,2024,10,6,0,2
1,0,8080,0.5771498079797127,0.66,0,deny,0,0,550,Web institucional,2020,12,20,0,6
2,1,110,0.35747605436328667,4.36,0,allow,0,0,567,Web institucional,2020,7,27,0,5
2,1,80,-0.9271378526545092,4.15,0,allow,0,0,671,Formulario de denuncias,2022,2,14,0,4
6,3,80,-1.1826279791431786,0.3,0,allow,0,0,473,Portal de constancias,2021,3,7,0,6
2,4,8080,0.6296804881923364,0.33,0,deny,0,0,584,Sistema de óptica,2019,3,31,0,6
2,4,3306,-1.550342740631544,3.51,0,deny,0,0,520,Formulario de denuncias,2023,9,25,0,2
2,0,3306,-0.9366888854204407,0.25,0,alert,0,0,648,Sistema de óptica,2020,8,1,0,6
2,3,80,0.8756195819150743,4.23,1,allow,0,0,656,Web institucional,2023,10,28,0,4
6,3,3306,1.4630080970198656,2.18,0,allow,0,1,278,Portal de constancias,2020,9,6,0,5
1,3,53,-0.5045046527620373,1.94,0,allow,1,0,125,Formulario de denuncias,2019,3,28,0,6
2,4,53,0.350312779788838,1.55,0,allow,0,1,542,Web institucional,2023,8,11,0,7
2,3,8080,-0.33974933754971776,2.61,0,allow,0,0,444,Web institucional,2023,5,21,0,2
4,4,25,1.1406607411696752,1.41,1,alert,0,1,608,Web institucional,2022,3,30,0,4
2,4,8080,-1.4023017327596046,2.18,0,allow,1,1,367,Formulario de denuncias,2024,7,28,0,3
2,2,25,0.2309248702146934,2.33,1,allow,0,0,623,Web institucional,2023,5,13,0,1
3,1,25,-0.46868827988979395,5.54,0,deny,0,0,346,Sistema de óptica,2021,3,7,0,1
4,2,443,-1.1659136718027983,0.48,0,allow,0,0,204,Web institucional,2019,11,9,0,3
6,0,53,0.020802149364198927,0.6,1,allow,0,1,278,Sistema de óptica,2023,7,3,0,1
4,2,3306,-0.7337294391443949,4.66,0,allow,0,0,651,Formulario de denuncias,2021,8,21,0,3
2,4,8080,-1.414240523717019,0.13,0,allow,0,1,382,Formulario de denuncias,2021,11,10,0,5
0,3,53,-1.5980979044612018,2.61,0,deny,0,0,62,Formulario de denuncias,2023,6,25,0,0
2,3,110,1.632538928615151,0.72,0,alert,1,1,588,Sistema de óptica,2024,7,30,0,3
4,0,25,-0.03650404723139048,1.89,1,deny,0,0,557,Web institucional,2019,10,28,0,5
2,0,3306,-0.04127956361435626,0.89,0,deny,0,0,484,Formulario de denuncias,2019,6,27,0,1
5,1,443,-0.7743213283996041,3.66,0,allow,0,0,68,Portal de constancias,2020,8,7,0,7
3,2,443,-0.12723885850774036,1.38,0,allow,0,1,386,Web institucional,2019,11,8,0,3
4,3,3389,-1.3449955361640153,0.09,1,deny,0,0,383,Formulario de denuncias,2023,12,26,0,2
4,2,3306,0.8875583728724887,3.49,0,allow,0,0,336,Portal de constancias,2022,12,1,0,3
1,3,8080,1.541804117338801,0.48,0,deny,0,0,117,Formulario de denuncias,2024,6,25,0,4
3,4,443,0.8923338892554545,10.53,0,deny,0,0,261,Formulario de denuncias,2023,11,20,0,2
2,4,80,-0.11052455116736012,0.22,0,deny,0,0,577,Sistema de óptica,2024,4,17,0,4
6,2,53,-1.3426077779725323,3.02,0,allow,1,1,107,Portal de constancias,2021,12,18,0,4
3,1,3389,1.2051302123397134,2.23,0,allow,0,0,688,Formulario de denuncias,2021,2,19,0,5
2,1,53,1.1740893558504357,2.72,0,deny,1,0,206,Web institucional,2022,4,23,0,0
0,1,53,-0.3731779522304782,2.12,1,allow,0,0,351,Web institucional,2019,7,8,0,4
4,3,21,-0.21319815340112447,0.69,0,deny,0,0,30,Sistema de óptica,2023,5,23,0,2
3,4,25,-1.1659136718027983,9.48,0,allow,0,0,80,Sistema de óptica,2019,3,31,0,7
5,1,80,-0.7003008244636344,0.27,0,allow,0,0,370,Portal de constancias,2021,2,7,0,0
3,0,21,-1.4930365440359545,7.31,1,allow,0,0,163,Formulario de denuncias,2022,7,27,0,2
4,3,8080,1.3292936382968237,2.68,0,allow,0,0,458,Sistema de óptica,2023,12,9,0,0
1,2,110,-0.04844283818880494,1.91,0,alert,0,0,463,Portal de constancias,2023,1,10,0,3
2,3,110,0.46014965659705104,4.22,0,allow,0,0,58,Sistema de óptica,2021,8,10,0,1
0,1,53,0.4529863820226024,1.13,0,allow,0,0,618,Formulario de denuncias,2019,10,10,0,2
2,4,21,-1.1587503972283497,0.12,0,allow,1,0,371,Sistema de óptica,2023,9,5,0,6
2,1,80,-0.7743213283996041,7.9,0,allow,0,1,481,Portal de constancias,2022,1,15,0,0
4,2,21,-0.3875045013793756,0.89,1,allow,0,0,179,Portal de constancias,2022,9,7,0,5
4,3,21,0.6845989265964428,0.51,0,deny,0,0,439,Web institucional,2023,10,8,0,2
2,1,443,0.09482265330016858,2.92,0,allow,0,1,221,Formulario de denuncias,2022,5,7,0,4
1,0,25,1.4821101625517288,3.4,0,deny,0,0,530,Web institucional,2020,3,7,0,4
2,2,8080,1.3770488021264815,0.64,0,allow,1,0,258,Formulario de denuncias,2024,10,20,0,7
1,1,443,1.5179265354239722,0.25,0,allow,1,1,683,Sistema de óptica,2019,7,20,0,0
2,2,80,-1.2303831429728365,2.26,0,allow,0,0,510,Formulario de denuncias,2021,8,8,0,2
2,4,21,1.520314293615455,0.25,0,deny,0,0,112,Formulario de denuncias,2019,8,14,0,6
2,2,21,1.6038858303173562,4.61,1,deny,0,0,380,Portal de constancias,2023,4,26,0,4
2,0,110,-1.4309548310573994,3.04,0,alert,0,1,278,Web institucional,2019,1,11,0,7
6,3,21,0.3240474396825262,1.27,0,deny,0,1,498,Sistema de óptica,2020,9,2,0,2
2,1,53,-1.2924648559513916,5.31,0,allow,0,1,508,Sistema de óptica,2020,6,2,0,6
1,4,110,1.2433343434034396,0.92,1,alert,0,0,285,Portal de constancias,2021,1,10,0,3
2,3,110,-1.287689339568426,1.7,1,allow,0,0,408,Formulario de denuncias,2019,7,3,0,6
1,0,25,0.6774356520219942,2.07,0,allow,0,0,188,Web institucional,2023,10,7,0,2
2,2,21,-1.5001998186104033,2.34,0,allow,1,1,420,Portal de constancias,2024,7,28,0,1
2,1,443,-1.0966686842497946,7.45,0,allow,0,0,430,Formulario de denuncias,2024,2,1,0,5
4,2,80,1.303028298190512,0.35,0,allow,1,1,201,Formulario de denuncias,2023,2,20,0,5
